budget,usecase,cpu_brand_pref,gpu_brand_pref,cpu_id,gpu_id,mobo_id,ram_id,ssd_id,psu_id,case_id,cooler_id,total_price,quality_score
99277,General Use,Intel,,14,0,43,50,59,61,281,153,98800.0,0
77866,AI-ML,AMD,NVIDIA,160,20,293,131,178,141,77,0,89999.0,0
28953,General Use,AMD,,160,0,293,130,136,300,77,0,46499.0,0
50230,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
31494,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
403125,AI-ML,Intel,NVIDIA,99,167,46,135,140,65,149,156,403000.0,0
302775,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
219238,Editing,Intel,,97,107,43,50,59,195,203,75,202400.0,0
53633,AI-ML,,AMD,93,117,43,131,178,300,77,287,117280.0,0
178919,AI-ML,Intel,NVIDIA,14,22,43,50,139,195,78,153,168700.0,0
123681,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
247781,AI-ML,,,7,167,225,244,139,181,79,155,231000.0,0
500448,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
499508,Editing,Intel,AMD,102,169,128,135,262,146,214,156,452800.0,0
219108,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
101329,AI-ML,AMD,,160,20,293,50,178,62,77,0,94999.0,0
26929,AI-ML,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
99973,Editing,Intel,AMD,11,27,43,131,178,61,77,73,101699.0,0
176325,Editing,,AMD,88,29,225,53,139,195,313,153,171400.0,0
40507,General Use,,AMD,93,0,43,48,177,300,77,287,53780.0,0
247288,Editing,,AMD,86,120,225,244,59,181,314,155,226200.0,0
303919,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
58058,AI-ML,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
35270,Editing,,,93,27,43,131,178,300,77,287,89280.0,0
400688,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
179881,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
245314,Editing,AMD,,86,165,225,244,59,181,314,155,230200.0,0
95029,Gaming,AMD,NVIDIA,160,105,293,49,177,61,77,0,96999.0,0
77852,Gaming,Intel,,93,116,43,48,177,141,77,289,91800.0,0
399640,Gaming,AMD,AMD,91,33,40,244,59,65,81,156,400300.0,0
82823,General Use,AMD,,325,0,225,51,57,180,305,215,86400.0,0
119526,Gaming,Intel,,11,29,43,243,56,62,77,285,124679.0,0
39076,Gaming,Intel,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
251551,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
654131,Editing,,,92,115,125,135,140,146,211,159,653500.0,0
176475,Gaming,Intel,,14,165,43,50,178,195,313,153,160500.0,0
180772,Editing,Intel,,12,165,43,50,139,195,203,153,180500.0,0
149803,AI-ML,Intel,,11,120,43,50,57,142,77,153,150999.0,0
62011,Editing,,,93,27,43,131,178,300,77,287,89280.0,0
35258,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
495119,AI-ML,AMD,,91,121,40,135,60,146,209,156,485300.0,0
95650,General Use,,,325,0,225,51,139,61,313,73,90600.0,0
396160,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
102490,Gaming,AMD,AMD,1,28,293,49,177,62,77,0,94499.0,0
248046,Gaming,,AMD,86,169,225,244,139,181,148,155,247700.0,0
120113,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
69498,AI-ML,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
35336,General Use,Intel,AMD,93,0,43,130,177,300,77,287,51780.0,0
303304,Editing,Intel,,94,167,46,50,60,65,205,154,303300.0,0
404671,Gaming,Intel,,94,114,46,244,59,65,310,156,402800.0,0
101208,AI-ML,,AMD,93,117,43,50,178,62,77,73,127700.0,0
34312,Gaming,AMD,,160,18,293,48,177,300,77,0,72499.0,0
651264,AI-ML,Intel,AMD,99,121,319,135,140,146,280,283,629400.0,0
67779,AI-ML,,,93,20,43,131,178,300,77,72,95200.0,0
99712,Gaming,AMD,AMD,160,28,293,49,177,61,77,0,90999.0,0
25524,General Use,AMD,,160,0,293,130,136,300,77,0,46499.0,0
400233,Editing,Intel,,99,167,46,54,60,65,70,156,372000.0,0
32842,Gaming,AMD,AMD,160,27,293,48,177,300,77,0,76999.0,0
222113,Editing,,,86,107,225,244,59,195,203,155,218800.0,0
246562,AI-ML,,NVIDIA,7,167,225,244,139,181,79,155,231000.0,0
397099,Gaming,,,92,167,40,135,60,65,214,156,396500.0,0
224934,AI-ML,AMD,,325,167,225,244,139,195,313,155,213700.0,0
51431,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
102748,Editing,AMD,,327,20,293,50,178,62,77,0,101999.0,0
404334,Editing,Intel,,99,167,46,54,60,65,70,156,372000.0,0
39278,General Use,Intel,NVIDIA,93,0,43,48,177,300,77,287,53780.0,0
29695,Editing,AMD,AMD,160,27,293,131,178,300,77,0,85499.0,0
43525,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
217576,Gaming,AMD,AMD,88,169,225,52,57,195,203,75,210300.0,0
253306,AI-ML,AMD,AMD,86,169,225,244,59,181,281,282,253300.0,0
33617,AI-ML,AMD,,160,20,293,131,178,300,77,0,88499.0,0
98668,General Use,,NVIDIA,325,0,225,51,139,61,313,73,90600.0,0
395790,Editing,,AMD,99,169,127,50,140,65,214,156,394500.0,0
253081,Editing,,,94,167,43,50,59,181,148,155,253000.0,0
154913,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
115256,Gaming,Intel,AMD,11,29,43,243,56,62,77,286,124279.0,0
300238,Editing,AMD,,91,166,225,244,60,65,307,76,281500.0,0
398675,General Use,Intel,,14,0,43,50,139,62,313,73,90200.0,0
404934,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
179995,Gaming,Intel,,14,166,43,50,178,195,313,153,172300.0,0
302210,AI-ML,Intel,AMD,17,169,232,50,59,65,307,76,302200.0,0
145843,Gaming,,,325,107,225,51,56,142,305,153,154900.0,0
118894,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
62301,AI-ML,Intel,AMD,93,117,43,131,178,300,77,287,117280.0,0
84450,Gaming,,NVIDIA,95,20,43,48,177,180,77,73,91700.0,0
52816,General Use,Intel,,95,0,43,49,56,300,77,287,58780.0,0
401976,Editing,,,99,167,46,54,60,65,70,156,372000.0,0
500877,AI-ML,Intel,AMD,94,121,46,135,60,146,209,156,475800.0,0
184479,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
115752,AI-ML,,NVIDIA,95,20,43,50,178,62,77,286,105480.0,0
44839,Editing,,,93,27,43,131,178,300,77,287,89280.0,0
401541,Gaming,AMD,AMD,91,33,40,244,59,65,70,156,400800.0,0
253754,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
245564,AI-ML,,NVIDIA,7,167,225,244,139,181,79,155,231000.0,0
61122,AI-ML,,AMD,93,117,43,131,178,300,77,287,117280.0,0
83151,Gaming,Intel,AMD,95,28,43,48,177,180,77,215,97500.0,0
68499,Editing,AMD,,160,27,293,131,178,300,77,0,85499.0,0
64554,AI-ML,Intel,NVIDIA,93,20,43,131,178,300,77,72,95200.0,0
296582,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
28938,Gaming,AMD,NVIDIA,160,18,293,48,177,300,77,0,72499.0,0
501363,Editing,Intel,AMD,102,169,128,135,262,146,214,156,452800.0,0
101161,Editing,,AMD,327,27,293,50,178,62,77,0,98999.0,0
64636,Editing,,NVIDIA,95,20,43,131,178,300,77,72,96700.0,0
304074,Editing,Intel,AMD,94,169,230,50,60,65,307,76,282800.0,0
32058,AI-ML,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
303964,Gaming,Intel,AMD,99,169,232,50,139,65,67,76,303800.0,0
304014,AI-ML,Intel,,17,167,230,50,59,65,314,76,303700.0,0
304977,AI-ML,,,91,167,225,244,60,65,81,156,304700.0,0
55293,AI-ML,AMD,AMD,160,117,293,131,178,300,77,0,113499.0,0
153054,AI-ML,,AMD,11,120,43,50,57,195,77,153,151999.0,0
122443,Gaming,Intel,AMD,11,117,43,243,56,62,77,285,129179.0,0
60275,Editing,Intel,,93,27,43,131,178,300,77,287,89280.0,0
223921,AI-ML,,NVIDIA,325,167,225,244,139,195,313,155,213700.0,0
64371,AI-ML,Intel,AMD,93,117,43,131,178,300,77,72,120200.0,0
297443,Gaming,AMD,AMD,91,169,225,54,139,65,207,76,297380.0,0
177923,AI-ML,Intel,NVIDIA,14,22,43,50,139,195,78,153,168700.0,0
501583,AI-ML,AMD,AMD,91,121,40,135,60,146,209,156,485300.0,0
395634,Gaming,Intel,AMD,94,33,232,50,59,65,81,156,368300.0,0
80830,General Use,,NVIDIA,325,0,225,51,57,180,305,215,86400.0,0
31985,General Use,AMD,AMD,160,0,293,130,136,300,77,0,46499.0,0
68275,Editing,Intel,AMD,95,27,43,131,178,300,77,72,93700.0,0
653778,General Use,Intel,,14,0,43,50,139,62,313,73,90200.0,0
646372,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
32208,Editing,,AMD,93,27,43,131,178,300,77,287,89280.0,0
496381,Gaming,Intel,,99,121,46,244,60,146,214,156,485300.0,0
252675,Gaming,,NVIDIA,88,167,225,53,139,181,314,155,230900.0,0
145060,Editing,Intel,,14,105,43,50,139,142,305,153,137500.0,0
154471,AI-ML,,,11,120,43,50,57,195,77,153,151999.0,0
82062,AI-ML,AMD,AMD,160,117,293,131,178,180,77,0,115999.0,0
249122,Gaming,AMD,AMD,86,169,225,244,139,181,314,282,248500.0,0
252518,Editing,Intel,NVIDIA,94,167,43,50,59,181,204,155,252400.0,0
50373,AI-ML,Intel,AMD,93,117,43,131,178,300,77,287,117280.0,0
180355,Gaming,,AMD,325,30,225,51,178,195,281,153,179700.0,0
32204,AI-ML,AMD,,160,20,293,131,178,300,77,0,88499.0,0
82144,Gaming,Intel,NVIDIA,95,20,43,48,177,180,77,215,91500.0,0
41838,General Use,AMD,NVIDIA,160,0,293,48,177,300,77,0,49999.0,0
215724,Editing,Intel,AMD,97,120,43,50,59,195,203,75,201400.0,0
653332,Editing,AMD,,92,115,125,135,140,146,151,159,653000.0,0
150889,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
80415,Gaming,,AMD,95,28,43,48,177,180,77,215,97500.0,0
177937,AI-ML,AMD,NVIDIA,327,23,35,50,139,195,313,0,177499.0,0
246060,AI-ML,,NVIDIA,7,167,225,244,139,181,79,155,231000.0,0
151738,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
52043,Gaming,AMD,AMD,160,27,293,48,177,300,77,0,76999.0,0
499182,AI-ML,,NVIDIA,91,114,40,135,60,146,209,156,465300.0,0
304100,Editing,Intel,AMD,94,169,230,50,60,65,307,76,282800.0,0
117521,Editing,Intel,NVIDIA,14,20,43,50,57,62,77,284,117300.0,0
147205,Editing,,AMD,7,28,225,52,139,142,305,153,149900.0,0
223687,AI-ML,AMD,AMD,325,169,225,244,139,195,313,155,208700.0,0
221256,AI-ML,,,325,167,225,244,139,195,313,155,213700.0,0
121024,Editing,,AMD,325,28,225,52,57,62,77,285,132780.0,0
80368,General Use,,AMD,325,0,225,51,57,180,305,215,86400.0,0
154463,Gaming,,AMD,325,120,225,51,178,195,68,153,157900.0,0
247087,AI-ML,AMD,AMD,7,169,225,244,139,181,79,155,226000.0,0
303849,AI-ML,Intel,AMD,17,169,232,50,59,65,69,156,303700.0,0
180341,AI-ML,Intel,NVIDIA,14,22,43,50,139,195,78,153,168700.0,0
649834,Gaming,,NVIDIA,164,115,40,135,60,146,280,159,648800.0,0
647873,Editing,AMD,,92,115,125,135,140,146,211,158,646500.0,0
119123,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
247851,AI-ML,,AMD,7,169,225,244,139,181,79,155,226000.0,0
145201,Editing,AMD,NVIDIA,325,105,225,52,139,142,305,153,146900.0,0
42475,AI-ML,,,93,20,43,131,178,300,77,287,92280.0,0
498441,Gaming,,,99,121,46,244,60,146,214,156,485300.0,0
76014,AI-ML,Intel,,93,20,43,131,178,141,77,289,97300.0,0
222686,AI-ML,Intel,NVIDIA,13,167,43,50,139,195,313,76,222000.0,0
38999,General Use,AMD,,160,0,293,48,177,300,77,0,49999.0,0
150545,AI-ML,Intel,NVIDIA,13,20,43,50,139,195,77,75,150300.0,0
218379,Editing,,,86,107,225,244,59,195,203,75,217600.0,0
503261,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
398213,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
57354,Gaming,,,93,18,43,48,177,300,77,287,76280.0,0
66373,AI-ML,Intel,AMD,93,117,43,131,178,300,77,72,120200.0,0
154127,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
301755,Gaming,AMD,NVIDIA,91,167,225,244,60,65,207,156,301680.0,0
402212,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
32661,Editing,AMD,AMD,160,27,293,131,178,300,77,0,85499.0,0
400978,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
146228,General Use,Intel,,14,0,43,50,139,62,313,73,90200.0,0
40101,Gaming,,AMD,93,27,43,48,177,300,77,287,80780.0,0
218382,AI-ML,AMD,AMD,325,169,225,244,139,195,313,75,207500.0,0
184749,AI-ML,Intel,AMD,14,30,43,50,139,195,68,75,184300.0,0
645943,Gaming,AMD,,164,115,40,135,60,146,212,159,644500.0,0
63543,Gaming,AMD,,160,27,293,48,177,300,77,0,76999.0,0
55193,AI-ML,,AMD,93,117,43,131,178,300,77,287,117280.0,0
178036,AI-ML,,,327,169,35,50,139,195,313,0,177499.0,0
31412,Gaming,Intel,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
52564,Editing,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
52394,Editing,,AMD,93,27,43,131,178,300,77,287,89280.0,0
401129,Gaming,Intel,,99,167,46,135,60,65,214,159,400000.0,0
245833,AI-ML,,AMD,7,169,225,244,139,181,79,155,226000.0,0
119624,AI-ML,AMD,AMD,160,117,183,50,178,62,77,0,121299.0,0
115358,Editing,,NVIDIA,325,20,225,52,57,62,77,286,126380.0,0
119939,General Use,Intel,,14,0,43,50,139,62,313,73,90200.0,0
504761,Gaming,AMD,AMD,91,121,40,244,60,146,214,156,461800.0,0
176726,AI-ML,,AMD,327,169,35,50,139,195,305,0,176499.0,0
116382,Editing,Intel,NVIDIA,14,20,43,50,57,62,77,284,117300.0,0
647674,Editing,AMD,AMD,164,121,40,135,140,146,211,283,646300.0,0
224206,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
145125,Gaming,Intel,NVIDIA,14,107,43,243,56,142,305,153,149800.0,0
248316,Editing,Intel,,94,165,43,50,59,181,314,155,224000.0,0
60585,Gaming,,AMD,93,27,43,48,177,300,77,287,80780.0,0
295388,Gaming,AMD,AMD,91,169,225,244,60,65,307,154,295200.0,0
148618,Editing,AMD,AMD,7,28,225,52,139,142,305,153,149900.0,0
122554,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
181725,AI-ML,,NVIDIA,327,167,35,50,139,195,305,0,181499.0,0
300417,AI-ML,Intel,AMD,17,169,232,50,59,65,314,76,299700.0,0
250771,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
102172,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
153397,Gaming,Intel,NVIDIA,14,165,43,50,178,195,68,153,160000.0,0
29533,General Use,AMD,,160,0,293,130,136,300,77,0,46499.0,0
37001,Gaming,Intel,,93,18,43,48,177,300,77,287,76280.0,0
118842,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
79280,Editing,Intel,AMD,95,27,43,131,178,141,77,289,95800.0,0
58847,Gaming,,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
54763,Gaming,,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
251629,Editing,Intel,NVIDIA,94,167,43,50,59,181,314,155,251000.0,0
246855,AI-ML,,NVIDIA,7,167,225,244,139,181,79,155,231000.0,0
400627,AI-ML,,AMD,86,33,40,54,60,65,307,156,403500.0,0
96167,AI-ML,AMD,NVIDIA,160,20,293,131,178,61,77,0,91499.0,0
178205,AI-ML,,NVIDIA,327,23,35,50,139,195,313,0,177499.0,0
34368,Editing,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
651652,Editing,Intel,AMD,102,121,128,135,140,146,280,283,621600.0,0
96125,Gaming,Intel,,95,105,43,49,177,61,77,73,106200.0,0
648389,AI-ML,Intel,,99,115,319,135,140,146,214,283,647600.0,0
249825,AI-ML,,,7,167,225,244,139,181,79,155,231000.0,0
62425,Gaming,AMD,NVIDIA,160,18,293,48,177,300,77,0,72499.0,0
122992,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
120135,Gaming,,,2,29,183,243,56,62,77,0,116600.0,0
300796,AI-ML,Intel,AMD,17,169,232,50,59,65,314,76,299700.0,0
99821,AI-ML,AMD,AMD,160,117,293,131,178,61,77,0,116499.0,0
145624,Editing,AMD,AMD,325,28,225,52,139,142,305,153,140900.0,0
649908,Gaming,,,164,115,40,135,60,146,280,159,648800.0,0
58863,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
67180,Gaming,AMD,NVIDIA,160,20,293,48,177,300,77,0,79999.0,0
27228,General Use,,NVIDIA,93,0,43,130,136,300,77,287,50280.0,0
217268,Editing,,NVIDIA,86,107,225,244,59,195,203,75,217600.0,0
499699,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
496743,AI-ML,Intel,,94,121,46,135,60,146,209,156,475800.0,0
32054,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
496255,Editing,Intel,,102,167,128,135,262,146,214,156,457800.0,0
395410,AI-ML,,NVIDIA,92,167,40,135,60,65,310,156,394000.0,0
652694,Gaming,,AMD,164,121,40,135,140,146,212,283,651300.0,0
646002,Editing,AMD,,92,115,125,135,140,146,151,158,646000.0,0
176424,AI-ML,AMD,,327,169,35,50,139,195,78,0,176199.0,0
247465,Editing,,,86,165,225,244,59,181,314,155,230200.0,0
179403,Gaming,Intel,AMD,14,30,43,50,57,195,313,153,179000.0,0
403117,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
50069,General Use,,NVIDIA,95,0,43,49,56,300,77,287,58780.0,0
66758,Gaming,Intel,NVIDIA,93,20,43,48,177,300,77,72,86700.0,0
37690,Editing,AMD,AMD,160,27,293,131,178,300,77,0,85499.0,0
497740,Gaming,Intel,NVIDIA,99,114,46,244,60,146,214,156,465300.0,0
146460,AI-ML,Intel,,11,120,43,50,57,142,77,153,150999.0,0
122034,AI-ML,,NVIDIA,326,20,35,50,139,62,313,0,121499.0,0
499213,Editing,Intel,NVIDIA,102,167,128,135,262,146,214,156,457800.0,0
247568,Gaming,Intel,NVIDIA,13,167,43,50,139,181,314,155,229000.0,0
54479,Gaming,,,93,18,43,48,177,300,77,287,76280.0,0
124028,Gaming,AMD,NVIDIA,2,21,183,243,56,62,77,0,116100.0,0
103382,AI-ML,AMD,AMD,160,117,293,50,178,62,77,0,119999.0,0
78394,Gaming,AMD,NVIDIA,160,20,293,48,177,141,77,0,81499.0,0
254555,Gaming,Intel,NVIDIA,94,167,43,50,59,181,314,76,254500.0,0
652258,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
224242,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
647730,Gaming,Intel,AMD,102,121,128,135,140,146,280,283,621600.0,0
57464,Editing,AMD,,160,27,293,131,178,300,77,0,85499.0,0
647754,AI-ML,Intel,,99,115,319,135,140,146,214,283,647600.0,0
99916,AI-ML,AMD,,160,20,293,131,178,61,77,0,91499.0,0
504881,AI-ML,AMD,NVIDIA,91,114,40,135,60,146,209,156,465300.0,0
499095,AI-ML,,NVIDIA,91,114,40,135,60,146,209,156,465300.0,0
151071,AI-ML,,,11,120,43,50,57,195,77,153,151999.0,0
77695,AI-ML,Intel,AMD,93,117,43,131,178,188,77,289,122300.0,0
179453,Gaming,,AMD,325,30,225,51,178,195,79,153,179200.0,0
253541,AI-ML,,,88,167,225,244,139,181,79,155,232500.0,0
152845,Gaming,,,325,165,225,51,178,195,68,153,161900.0,0
28874,General Use,,,93,0,43,130,136,300,77,287,50280.0,0
83632,General Use,Intel,NVIDIA,14,0,43,50,57,180,305,215,84500.0,0
33656,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
53487,Gaming,,,93,18,43,48,177,300,77,287,76280.0,0
175987,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
646183,AI-ML,Intel,,99,115,319,135,140,146,308,159,645800.0,0
503766,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
100071,Editing,,,327,20,293,50,178,62,77,0,101999.0,0
183301,AI-ML,AMD,NVIDIA,327,167,35,50,139,195,79,0,183299.0,0
55778,Editing,,AMD,93,27,43,131,178,300,77,287,89280.0,0
40260,General Use,,AMD,93,0,43,48,177,300,77,287,53780.0,0
62468,AI-ML,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
154446,Editing,AMD,AMD,88,28,225,52,139,195,68,153,152900.0,0
218952,AI-ML,AMD,NVIDIA,325,167,225,244,139,195,313,75,212500.0,0
397061,Editing,AMD,,92,167,40,135,60,65,214,156,396500.0,0
43887,Editing,Intel,,93,27,43,131,178,300,77,287,89280.0,0
